478 82.424850 1.438585 0.214046 -13.389841
479 82.785571 1.444881 0.214975 -13.352254
480 83.146293 1.451177 0.215852 -13.316881
481 83.507014 1.457472 0.216679 -13.283662
482 83.867735 1.463768 0.217457 -13.252542
483 84.228457 1.470064 0.218186 -13.223468
484 84.589178 1.476360 0.218867 -13.196392
485 84.949900 1.482655 0.219501 -13.171268
486 85.310621 1.488951 0.220088 -13.148055
487 85.671343 1.495247 0.220630 -13.126713
488 86.032064 1.501543 0.221126 -13.107207
489 86.392786 1.507839 0.221577 -13.089505
490 86.753507 1.514134 0.221984 -13.073577
491 87.114228 1.520430 0.222346 -13.059395
492 87.474950 1.526726 0.222666 -13.046937
493 87.835671 1.533022 0.222941 -13.036182
494 88.196393 1.539317 0.223174 -13.027112
495 88.557114 1.545613 0.223365 -13.019712
496 88.917836 1.551909 0.223512 -13.013969
497 89.278557 1.558205 0.223618 -13.009873
498 89.639279 1.564501 0.223681 -13.007419
499 90.000000 1.570796 0.223702 -13.006601
